n,r,run,hops,grid_type
75,1.5,1,26,flat
75,1.5,1,19,flat
75,1.5,1,25,flat
75,1.5,1,12,flat
75,1.5,1,14,flat
75,1.5,1,26,flat
75,1.5,1,12,flat
75,1.5,1,10,flat
75,1.5,1,15,flat
75,1.5,1,23,flat
75,1.5,1,14,flat
75,1.5,1,11,flat
75,1.5,1,17,flat
75,1.5,1,14,flat
75,1.5,1,4,flat
75,1.5,1,24,flat
75,1.5,1,12,flat
75,1.5,1,23,flat
75,1.5,1,10,flat
75,1.5,1,12,flat
75,1.5,1,17,flat
75,1.5,1,18,flat
75,1.5,1,12,flat
75,1.5,1,14,flat
75,1.5,1,5,flat
75,1.5,1,12,flat
75,1.5,1,13,flat
75,1.5,1,18,flat
75,1.5,1,16,flat
75,1.5,1,20,flat
75,1.5,1,14,flat
75,1.5,1,12,flat
75,1.5,1,12,flat
75,1.5,1,17,flat
75,1.5,1,15,flat
75,1.5,1,21,flat
75,1.5,1,30,flat
75,1.5,1,1,flat
75,1.5,1,27,flat
75,1.5,1,18,flat
75,1.5,1,30,flat
75,1.5,1,12,flat
75,1.5,1,18,flat
75,1.5,1,26,flat
75,1.5,1,5,flat
75,1.5,1,16,flat
75,1.5,1,10,flat
75,1.5,1,9,flat
75,1.5,1,20,flat
75,1.5,1,15,flat
75,1.5,1,12,flat
75,1.5,1,14,flat
75,1.5,1,20,flat
75,1.5,1,12,flat
75,1.5,1,16,flat
75,1.5,1,29,flat
75,1.5,1,9,flat
75,1.5,1,15,flat
75,1.5,1,6,flat
75,1.5,1,14,flat
75,1.5,1,18,flat
75,1.5,1,12,flat
75,1.5,1,23,flat
75,1.5,1,23,flat
75,1.5,1,16,flat
75,1.5,1,10,flat
75,1.5,1,20,flat
75,1.5,1,3,flat
75,1.5,1,5,flat
75,1.5,1,8,flat
75,1.5,1,24,flat
75,1.5,1,13,flat
75,1.5,1,7,flat
75,1.5,1,44,flat
75,1.5,1,22,flat
75,1.5,1,11,flat
75,1.5,1,34,flat
75,1.5,1,10,flat
75,1.5,1,19,flat
75,1.5,1,13,flat
75,1.5,1,17,flat
75,1.5,1,7,flat
75,1.5,1,12,flat
75,1.5,1,17,flat
75,1.5,1,15,flat
75,1.5,1,17,flat
75,1.5,1,15,flat
75,1.5,1,13,flat
75,1.5,1,24,flat
75,1.5,1,14,flat
75,1.5,1,17,flat
75,1.5,1,5,flat
75,1.5,1,22,flat
75,1.5,1,15,flat
75,1.5,1,27,flat
75,1.5,1,14,flat
75,1.5,1,20,flat
75,1.5,1,14,flat
75,1.5,1,12,flat
75,1.5,1,13,flat
75,1.5,1,23,flat
75,1.5,1,10,flat
75,1.5,1,20,flat
75,1.5,1,24,flat
75,1.5,1,18,flat
75,1.5,1,21,flat
75,1.5,1,9,flat
75,1.5,1,17,flat
75,1.5,2,21,flat
75,1.5,2,22,flat
75,1.5,2,17,flat
75,1.5,2,27,flat
75,1.5,2,19,flat
75,1.5,2,23,flat
75,1.5,2,22,flat
75,1.5,2,30,flat
75,1.5,2,25,flat
75,1.5,2,9,flat
75,1.5,2,28,flat
75,1.5,2,25,flat
75,1.5,2,20,flat
75,1.5,2,31,flat
75,1.5,2,16,flat
75,1.5,2,31,flat
75,1.5,2,17,flat
75,1.5,2,21,flat
75,1.5,2,17,flat
75,1.5,2,17,flat
75,1.5,2,4,flat
75,1.5,2,16,flat
75,1.5,2,25,flat
75,1.5,2,12,flat
75,1.5,2,14,flat
75,1.5,2,12,flat
75,1.5,2,13,flat
75,1.5,2,17,flat
75,1.5,2,14,flat
75,1.5,2,25,flat
75,1.5,2,10,flat
75,1.5,2,8,flat
75,1.5,2,22,flat
75,1.5,2,15,flat
75,1.5,2,15,flat
75,1.5,2,14,flat
75,1.5,2,13,flat
75,1.5,2,25,flat
75,1.5,2,9,flat
75,1.5,2,23,flat
75,1.5,2,17,flat
75,1.5,2,14,flat
75,1.5,2,12,flat
75,1.5,2,16,flat
75,1.5,2,25,flat
75,1.5,2,16,flat
75,1.5,2,6,flat
75,1.5,2,15,flat
75,1.5,2,15,flat
75,1.5,2,15,flat
75,1.5,2,12,flat
75,1.5,2,22,flat
75,1.5,2,13,flat
75,1.5,2,9,flat
75,1.5,2,14,flat
75,1.5,2,15,flat
75,1.5,2,11,flat
75,1.5,2,16,flat
75,1.5,2,19,flat
75,1.5,2,10,flat
75,1.5,2,29,flat
75,1.5,2,14,flat
75,1.5,2,15,flat
75,1.5,2,14,flat
75,1.5,2,20,flat
75,1.5,2,8,flat
75,1.5,2,14,flat
75,1.5,2,12,flat
75,1.5,2,14,flat
75,1.5,2,33,flat
75,1.5,2,11,flat
75,1.5,2,14,flat
75,1.5,2,11,flat
75,1.5,2,14,flat
75,1.5,2,13,flat
75,1.5,2,17,flat
75,1.5,2,17,flat
75,1.5,2,11,flat
75,1.5,2,10,flat
75,1.5,2,21,flat
75,1.5,2,5,flat
75,1.5,2,20,flat
75,1.5,2,13,flat
75,1.5,2,15,flat
75,1.5,2,10,flat
75,1.5,2,7,flat
75,1.5,2,27,flat
75,1.5,2,28,flat
75,1.5,2,22,flat
75,1.5,2,13,flat
75,1.5,2,24,flat
75,1.5,2,22,flat
75,1.5,2,30,flat
75,1.5,2,23,flat
75,1.5,2,36,flat
75,1.5,2,18,flat
75,1.5,2,28,flat
75,1.5,2,13,flat
75,1.5,2,8,flat
75,1.5,2,16,flat
75,1.5,2,17,flat
75,1.5,2,14,flat
75,1.5,2,14,flat
75,1.5,2,24,flat
75,1.5,2,22,flat
75,1.5,2,21,flat
75,1.5,2,23,flat
75,1.5,2,10,flat
75,1.5,2,30,flat
75,1.5,2,16,flat
75,1.5,2,18,flat
75,1.5,2,15,flat
75,1.5,2,30,flat
75,1.5,2,11,flat
75,1.5,2,19,flat
75,1.5,2,13,flat
75,1.5,2,12,flat
75,1.5,2,17,flat
75,1.5,2,17,flat
75,1.5,2,18,flat
75,1.5,2,13,flat
75,1.5,2,9,flat
75,1.5,2,11,flat
75,1.5,2,12,flat
75,1.5,2,15,flat
75,1.5,2,15,flat
75,1.5,2,17,flat
75,1.5,2,7,flat
75,1.5,2,15,flat
75,1.5,2,12,flat
75,1.5,2,30,flat
75,1.5,2,8,flat
75,1.5,2,18,flat
75,1.5,2,27,flat
75,1.5,2,11,flat
75,1.5,2,15,flat
75,1.5,2,10,flat
75,1.5,2,23,flat
75,1.5,2,13,flat
75,1.5,2,25,flat
75,1.5,2,29,flat
75,1.5,2,31,flat
75,1.5,2,6,flat
75,1.5,2,13,flat
75,1.5,2,19,flat
75,1.5,2,13,flat
75,1.5,2,17,flat
75,1.5,2,25,flat
75,1.5,2,20,flat
75,1.5,2,33,flat
75,1.5,2,13,flat
75,1.5,2,20,flat
75,1.5,2,8,flat
75,1.5,2,23,flat
75,1.5,2,28,flat
75,1.5,2,29,flat
75,1.5,2,12,flat
75,1.5,2,14,flat
75,1.5,2,19,flat
75,1.5,2,23,flat
75,1.5,2,16,flat
75,1.5,2,18,flat
75,1.5,2,24,flat
75,1.5,2,5,flat
75,1.5,2,5,flat
75,1.5,2,10,flat
75,1.5,2,3,flat
75,1.5,2,19,flat
75,1.5,2,9,flat
75,1.5,2,14,flat
75,1.5,2,23,flat
75,1.5,2,28,flat
75,1.5,2,12,flat
75,1.5,2,16,flat
75,1.5,2,18,flat
75,1.5,2,14,flat
75,1.5,2,30,flat
75,1.5,2,9,flat
75,1.5,2,9,flat
75,1.5,2,2,flat
75,1.5,2,14,flat
75,1.5,2,22,flat
75,1.5,2,12,flat
75,1.5,2,5,flat
75,1.5,2,15,flat
75,1.5,2,21,flat
75,1.5,2,24,flat
75,1.5,2,40,flat
75,1.5,2,4,flat
75,1.5,2,36,flat
75,1.5,2,11,flat
75,1.5,2,12,flat
75,1.5,2,11,flat
75,1.5,2,29,flat
75,1.5,2,8,flat
75,1.5,2,19,flat
75,1.5,2,12,flat
75,1.5,2,16,flat
75,1.5,2,12,flat
75,1.5,2,23,flat
75,1.5,3,2,flat
75,1.5,3,10,flat
75,1.5,3,20,flat
75,1.5,3,15,flat
75,1.5,3,14,flat
75,1.5,3,15,flat
75,1.5,3,21,flat
75,1.5,3,16,flat
75,1.5,3,17,flat
75,1.5,3,21,flat
75,1.5,3,17,flat
75,1.5,3,17,flat
75,1.5,3,19,flat
75,1.5,3,14,flat
75,1.5,3,23,flat
75,1.5,3,20,flat
75,1.5,3,9,flat
75,1.5,3,17,flat
75,1.5,3,6,flat
75,1.5,3,14,flat
75,1.5,3,16,flat
75,1.5,3,21,flat
75,1.5,3,20,flat
75,1.5,3,19,flat
75,1.5,3,26,flat
75,1.5,3,9,flat
75,1.5,3,25,flat
75,1.5,3,14,flat
75,1.5,3,27,flat
75,1.5,3,23,flat
75,1.5,3,29,flat
75,1.5,3,12,flat
75,1.5,3,19,flat
75,1.5,3,21,flat
75,1.5,3,26,flat
75,1.5,3,31,flat
75,1.5,3,16,flat
75,1.5,3,20,flat
75,1.5,3,25,flat
75,1.5,3,8,flat
75,1.5,3,21,flat
75,1.5,3,10,flat
75,1.5,3,11,flat
75,1.5,3,25,flat
75,1.5,3,18,flat
75,1.5,3,12,flat
75,1.5,3,13,flat
75,1.5,3,11,flat
75,1.5,3,30,flat
75,1.5,3,22,flat
75,1.5,3,14,flat
75,1.5,3,18,flat
75,1.5,3,11,flat
75,1.5,3,21,flat
75,1.5,3,32,flat
75,1.5,3,15,flat
75,1.5,3,20,flat
75,1.5,3,28,flat
75,1.5,3,20,flat
75,1.5,3,19,flat
75,1.5,3,16,flat
75,1.5,3,23,flat
75,1.5,3,22,flat
75,1.5,3,12,flat
75,1.5,3,19,flat
75,1.5,3,23,flat
75,1.5,3,22,flat
75,1.5,3,16,flat
75,1.5,3,8,flat
75,1.5,3,24,flat
75,1.5,3,10,flat
75,1.5,3,22,flat
75,1.5,3,6,flat
75,1.5,3,3,flat
75,1.5,3,15,flat
75,1.5,3,16,flat
75,1.5,3,29,flat
75,1.5,3,14,flat
75,1.5,3,4,flat
75,1.5,3,17,flat
75,1.5,3,18,flat
75,1.5,3,15,flat
75,1.5,3,28,flat
75,1.5,3,11,flat
75,1.5,3,19,flat
75,1.5,3,20,flat
75,1.5,3,10,flat
75,1.5,3,19,flat
75,1.5,3,6,flat
75,1.5,3,12,flat
75,1.5,3,12,flat
75,1.5,3,13,flat
75,1.5,3,9,flat
75,1.5,3,18,flat
75,1.5,3,12,flat
75,1.5,3,13,flat
75,1.5,3,12,flat
75,1.5,3,26,flat
75,1.5,3,8,flat
75,1.5,3,9,flat
75,1.5,3,19,flat
75,1.5,3,12,flat
75,1.5,3,8,flat
75,1.5,3,25,flat
75,1.5,3,11,flat
75,1.5,3,9,flat
75,1.5,3,12,flat
75,1.5,3,20,flat
75,1.5,3,19,flat
75,1.5,3,12,flat
75,1.5,3,20,flat
75,1.5,3,8,flat
75,1.5,3,6,flat
75,1.5,3,22,flat
75,1.5,3,24,flat
75,1.5,3,8,flat
75,1.5,3,27,flat
75,1.5,3,13,flat
75,1.5,3,9,flat
75,1.5,3,13,flat
75,1.5,3,5,flat
75,1.5,3,14,flat
75,1.5,3,28,flat
75,1.5,3,12,flat
75,1.5,3,11,flat
75,1.5,3,7,flat
75,1.5,3,11,flat
75,1.5,3,21,flat
75,1.5,3,5,flat
75,1.5,3,15,flat
75,1.5,3,28,flat
75,1.5,3,10,flat
75,1.5,3,11,flat
75,1.5,3,25,flat
75,1.5,3,20,flat
75,1.5,3,23,flat
75,1.5,3,9,flat
75,1.5,3,21,flat
75,1.5,3,11,flat
75,1.5,3,12,flat
75,1.5,3,10,flat
75,1.5,3,18,flat
75,1.5,3,19,flat
75,1.5,3,9,flat
75,1.5,3,5,flat
75,1.5,3,16,flat
75,1.5,3,15,flat
75,1.5,3,9,flat
75,1.5,3,20,flat
75,1.5,3,15,flat
75,1.5,3,17,flat
75,1.5,3,38,flat
75,1.5,3,26,flat
75,1.5,3,26,flat
75,1.5,3,14,flat
75,1.5,3,4,flat
75,1.5,3,2,flat
75,1.5,3,6,flat
75,1.5,3,16,flat
75,1.5,3,22,flat
75,1.5,3,15,flat
75,1.5,3,11,flat
75,1.5,3,16,flat
75,1.5,3,18,flat
75,1.5,3,15,flat
75,1.5,3,14,flat
75,1.5,3,10,flat
75,1.5,3,13,flat
75,1.5,3,9,flat
75,1.5,3,24,flat
75,1.5,3,17,flat
75,1.5,3,12,flat
75,1.5,3,15,flat
75,1.5,3,22,flat
75,1.5,3,38,flat
75,1.5,3,11,flat
75,1.5,3,17,flat
75,1.5,3,11,flat
75,1.5,3,22,flat
75,1.5,3,21,flat
75,1.5,3,15,flat
75,1.5,3,24,flat
75,1.5,3,17,flat
75,1.5,3,17,flat
75,1.5,3,12,flat
75,1.5,3,36,flat
75,1.5,3,15,flat
75,1.5,3,20,flat
75,1.5,3,41,flat
75,1.5,3,21,flat
75,1.5,3,19,flat
75,1.5,3,13,flat
75,1.5,3,16,flat
75,1.5,3,10,flat
75,1.5,3,11,flat
75,1.5,3,16,flat
75,1.5,3,31,flat
75,1.5,3,18,flat
75,1.5,3,16,flat
75,1.5,3,29,flat
75,1.5,4,27,flat
75,1.5,4,13,flat
75,1.5,4,18,flat
75,1.5,4,12,flat
75,1.5,4,22,flat
75,1.5,4,6,flat
75,1.5,4,6,flat
75,1.5,4,14,flat
75,1.5,4,19,flat
75,1.5,4,15,flat
75,1.5,4,19,flat
75,1.5,4,12,flat
75,1.5,4,28,flat
75,1.5,4,20,flat
75,1.5,4,4,flat
75,1.5,4,23,flat
75,1.5,4,3,flat
75,1.5,4,24,flat
75,1.5,4,6,flat
75,1.5,4,23,flat
75,1.5,4,11,flat
75,1.5,4,26,flat
75,1.5,4,13,flat
75,1.5,4,14,flat
75,1.5,4,8,flat
75,1.5,4,21,flat
75,1.5,4,15,flat
75,1.5,4,19,flat
75,1.5,4,18,flat
75,1.5,4,24,flat
75,1.5,4,16,flat
75,1.5,4,17,flat
75,1.5,4,24,flat
75,1.5,4,11,flat
75,1.5,4,8,flat
75,1.5,4,7,flat
75,1.5,4,29,flat
75,1.5,4,5,flat
75,1.5,4,9,flat
75,1.5,4,17,flat
75,1.5,4,20,flat
75,1.5,4,12,flat
75,1.5,4,19,flat
75,1.5,4,17,flat
75,1.5,4,28,flat
75,1.5,4,27,flat
75,1.5,4,16,flat
75,1.5,4,24,flat
75,1.5,4,30,flat
75,1.5,4,12,flat
75,1.5,4,21,flat
75,1.5,4,22,flat
75,1.5,4,29,flat
75,1.5,4,23,flat
75,1.5,4,20,flat
75,1.5,4,9,flat
75,1.5,4,26,flat
75,1.5,4,17,flat
75,1.5,4,26,flat
75,1.5,4,20,flat
75,1.5,4,21,flat
75,1.5,4,24,flat
75,1.5,4,15,flat
75,1.5,4,17,flat
75,1.5,4,24,flat
75,1.5,4,19,flat
75,1.5,4,21,flat
75,1.5,4,11,flat
75,1.5,4,9,flat
75,1.5,4,32,flat
75,1.5,4,20,flat
75,1.5,4,18,flat
75,1.5,4,18,flat
75,1.5,4,15,flat
75,1.5,4,8,flat
75,1.5,4,14,flat
75,1.5,4,29,flat
75,1.5,4,11,flat
75,1.5,4,9,flat
75,1.5,4,16,flat
75,1.5,4,10,flat
75,1.5,4,14,flat
75,1.5,4,31,flat
75,1.5,4,18,flat
75,1.5,4,15,flat
75,1.5,4,7,flat
75,1.5,4,16,flat
75,1.5,4,27,flat
75,1.5,4,3,flat
75,1.5,4,15,flat
75,1.5,4,9,flat
75,1.5,4,4,flat
75,1.5,4,12,flat
75,1.5,4,24,flat
75,1.5,4,24,flat
75,1.5,4,28,flat
75,1.5,4,22,flat
75,1.5,4,18,flat
75,1.5,4,7,flat
75,1.5,4,16,flat
75,1.5,4,24,flat
75,1.5,4,12,flat
75,1.5,4,18,flat
75,1.5,4,17,flat
75,1.5,4,17,flat
75,1.5,4,22,flat
75,1.5,4,13,flat
75,1.5,4,24,flat
75,1.5,4,19,flat
75,1.5,4,14,flat
75,1.5,4,35,flat
75,1.5,4,21,flat
75,1.5,4,5,flat
75,1.5,4,17,flat
75,1.5,4,11,flat
75,1.5,4,30,flat
75,1.5,4,10,flat
75,1.5,4,7,flat
75,1.5,4,25,flat
75,1.5,4,10,flat
75,1.5,4,15,flat
75,1.5,4,14,flat
75,1.5,4,8,flat
75,1.5,4,12,flat
75,1.5,4,24,flat
75,1.5,4,21,flat
75,1.5,4,34,flat
75,1.5,4,15,flat
75,1.5,4,17,flat
75,1.5,4,29,flat
75,1.5,4,16,flat
75,1.5,4,20,flat
75,1.5,4,15,flat
75,1.5,4,14,flat
75,1.5,4,8,flat
75,1.5,4,9,flat
75,1.5,4,12,flat
75,1.5,4,25,flat
75,1.5,4,34,flat
75,1.5,4,21,flat
75,1.5,4,11,flat
75,1.5,4,7,flat
75,1.5,4,23,flat
75,1.5,4,8,flat
75,1.5,4,13,flat
75,1.5,4,18,flat
75,1.5,4,15,flat
75,1.5,4,15,flat
75,1.5,4,10,flat
75,1.5,4,6,flat
75,1.5,4,10,flat
75,1.5,4,16,flat
75,1.5,4,13,flat
75,1.5,4,20,flat
75,1.5,4,19,flat
75,1.5,4,19,flat
75,1.5,4,7,flat
75,1.5,4,14,flat
75,1.5,4,13,flat
75,1.5,4,21,flat
75,1.5,4,10,flat
75,1.5,4,20,flat
75,1.5,4,10,flat
75,1.5,4,31,flat
75,1.5,4,10,flat
75,1.5,4,27,flat
75,1.5,4,25,flat
75,1.5,4,19,flat
75,1.5,4,22,flat
75,1.5,4,12,flat
75,1.5,4,13,flat
75,1.5,4,15,flat
75,1.5,4,7,flat
75,1.5,4,22,flat
75,1.5,4,24,flat
75,1.5,4,25,flat
75,1.5,4,10,flat
75,1.5,4,7,flat
75,1.5,4,14,flat
75,1.5,4,14,flat
75,1.5,4,13,flat
75,1.5,4,12,flat
75,1.5,4,14,flat
75,1.5,4,16,flat
75,1.5,4,11,flat
75,1.5,4,16,flat
75,1.5,4,11,flat
75,1.5,4,21,flat
75,1.5,4,13,flat
75,1.5,4,9,flat
75,1.5,4,15,flat
75,1.5,4,23,flat
75,1.5,4,12,flat
75,1.5,4,24,flat
75,1.5,4,27,flat
75,1.5,4,18,flat
75,1.5,4,28,flat
75,1.5,4,11,flat
75,1.5,4,12,flat
75,1.5,4,10,flat
75,2,0,5,flat
75,2,0,18,flat
75,2,0,3,flat
75,2,0,32,flat
75,2,0,20,flat
75,2,0,14,flat
75,2,0,21,flat
75,2,0,12,flat
75,2,0,32,flat
75,2,0,11,flat
75,2,0,17,flat
75,2,0,36,flat
75,2,0,11,flat
75,2,0,17,flat
75,2,0,17,flat
75,2,0,12,flat
75,2,0,20,flat
75,2,0,22,flat
75,2,0,13,flat
75,2,0,23,flat
75,2,0,14,flat
75,2,0,17,flat
75,2,0,17,flat
75,2,0,16,flat
75,2,0,17,flat
75,2,0,22,flat
75,2,0,17,flat
75,2,0,15,flat
75,2,0,30,flat
75,2,0,23,flat
75,2,0,16,flat
75,2,0,18,flat
75,2,0,45,flat
75,2,0,15,flat
75,2,0,14,flat
75,2,0,46,flat
75,2,0,17,flat
75,2,0,17,flat
75,2,0,27,flat
75,2,0,23,flat
75,2,0,23,flat
75,2,0,14,flat
75,2,0,32,flat
75,2,0,17,flat
75,2,0,35,flat
75,2,0,33,flat
75,2,0,17,flat
75,2,0,26,flat
75,2,0,14,flat
75,2,0,24,flat
75,2,0,18,flat
75,2,0,33,flat
75,2,0,19,flat
75,2,0,27,flat
75,2,0,41,flat
75,2,0,30,flat
75,2,0,17,flat
75,2,0,13,flat
75,2,0,10,flat
75,2,0,5,flat
75,2,0,24,flat
75,2,0,18,flat
75,2,0,13,flat
75,2,0,25,flat
75,2,0,48,flat
75,2,0,50,flat
75,2,0,33,flat
75,2,0,40,flat
75,2,0,26,flat
75,2,0,23,flat
75,2,0,23,flat
75,2,0,14,flat
75,2,0,31,flat
75,2,0,21,flat
75,2,0,36,flat
75,2,0,15,flat
75,2,0,10,flat
75,2,0,29,flat
75,2,0,9,flat
75,2,0,24,flat
75,2,0,11,flat
75,2,0,20,flat
75,2,0,61,flat
75,2,0,23,flat
75,2,0,15,flat
75,2,0,26,flat
75,2,0,27,flat
75,2,0,22,flat
75,2,0,23,flat
75,2,0,25,flat
75,2,0,35,flat
75,2,0,12,flat
75,2,0,19,flat
75,2,0,12,flat
75,2,0,14,flat
75,2,0,17,flat
75,2,0,12,flat
75,2,0,24,flat
75,2,0,19,flat
75,2,0,15,flat
75,2,0,12,flat
75,2,0,28,flat
75,2,0,12,flat
75,2,0,23,flat
75,2,0,14,flat
75,2,0,21,flat
75,2,0,15,flat
75,2,0,13,flat
75,2,0,21,flat
75,2,0,13,flat
75,2,0,33,flat
75,2,0,20,flat
75,2,0,29,flat
75,2,0,31,flat
75,2,0,25,flat
75,2,0,27,flat
75,2,0,29,flat
75,2,0,24,flat
75,2,0,26,flat
75,2,0,13,flat
75,2,0,12,flat
75,2,0,17,flat
75,2,0,38,flat
75,2,0,29,flat
75,2,0,21,flat
75,2,0,7,flat
75,2,0,17,flat
75,2,0,10,flat
75,2,0,12,flat
75,2,0,23,flat
75,2,0,26,flat
75,2,0,25,flat
75,2,0,20,flat
75,2,0,29,flat
75,2,0,38,flat
75,2,0,16,flat
75,2,0,9,flat
75,2,0,37,flat
75,2,0,29,flat
75,2,0,20,flat
75,2,0,7,flat
75,2,0,9,flat
75,2,0,21,flat
75,2,0,17,flat
75,2,0,9,flat
75,2,0,14,flat
75,2,0,7,flat
75,2,0,27,flat
75,2,0,29,flat
75,2,0,17,flat
75,2,0,19,flat
75,2,0,12,flat
75,2,0,19,flat
75,2,0,9,flat
75,2,0,9,flat
75,2,0,13,flat
75,2,0,28,flat
75,2,0,17,flat
75,2,0,21,flat
75,2,0,12,flat
75,2,0,12,flat
75,2,0,7,flat
75,2,0,14,flat
75,2,0,10,flat
75,2,0,34,flat
75,2,0,18,flat
75,2,0,22,flat
75,2,0,10,flat
75,2,0,8,flat
75,2,0,14,flat
75,2,0,19,flat
75,2,0,19,flat
75,2,0,19,flat
75,2,0,15,flat
75,2,0,16,flat
75,2,0,4,flat
75,2,0,13,flat
75,2,0,14,flat
75,2,0,16,flat
75,2,0,13,flat
75,2,0,16,flat
75,2,0,13,flat
75,2,0,31,flat
75,2,0,13,flat
75,2,0,15,flat
75,2,0,10,flat
75,2,0,9,flat
75,2,0,21,flat
75,2,0,27,flat
75,2,0,16,flat
75,2,0,25,flat
75,2,0,10,flat
75,2,0,6,flat
75,2,0,29,flat
75,2,0,13,flat
75,2,0,14,flat
75,2,0,23,flat
75,2,0,15,flat
75,2,0,6,flat
75,2,0,21,flat
75,2,1,37,flat
75,2,1,18,flat
75,2,1,5,flat
75,2,1,21,flat
75,2,1,28,flat
75,2,1,29,flat
75,2,1,24,flat
75,2,1,18,flat
75,2,1,9,flat
75,2,1,14,flat
75,2,1,53,flat
75,2,1,22,flat
75,2,1,27,flat
75,2,1,33,flat
75,2,1,21,flat
75,2,1,20,flat
75,2,1,22,flat
75,2,1,9,flat
75,2,1,30,flat
75,2,1,9,flat
75,2,1,14,flat
75,2,1,27,flat
75,2,1,12,flat
75,2,1,20,flat
75,2,1,26,flat
75,2,1,32,flat
75,2,1,16,flat
75,2,1,15,flat
75,2,1,18,flat
75,2,1,14,flat
75,2,1,12,flat
75,2,1,24,flat
75,2,1,31,flat
75,2,1,32,flat
75,2,1,13,flat
75,2,1,25,flat
75,2,1,18,flat
75,2,1,25,flat
75,2,1,21,flat
75,2,1,21,flat
75,2,1,21,flat
75,2,1,32,flat
75,2,1,13,flat
75,2,1,7,flat
75,2,1,25,flat
75,2,1,28,flat
75,2,1,9,flat
75,2,1,18,flat
75,2,1,9,flat
75,2,1,34,flat
75,2,1,21,flat
75,2,1,20,flat
75,2,1,14,flat
75,2,1,23,flat
75,2,1,20,flat
75,2,1,31,flat
75,2,1,38,flat
75,2,1,24,flat
75,2,1,11,flat
75,2,1,26,flat
75,2,1,25,flat
75,2,1,29,flat
75,2,1,25,flat
75,2,1,19,flat
75,2,1,28,flat
75,2,1,26,flat
75,2,1,7,flat
75,2,1,10,flat
75,2,1,22,flat
75,2,1,7,flat
75,2,1,11,flat
75,2,1,33,flat
75,2,1,9,flat
75,2,1,4,flat
75,2,1,13,flat
75,2,1,12,flat
75,2,1,19,flat
75,2,1,13,flat
75,2,1,12,flat
75,2,1,29,flat
75,2,1,16,flat
75,2,1,22,flat
75,2,1,25,flat
75,2,1,17,flat
75,2,1,17,flat
75,2,1,28,flat
75,2,1,37,flat
75,2,1,15,flat
75,2,1,19,flat
75,2,1,11,flat
75,2,1,13,flat
75,2,1,35,flat
75,2,1,20,flat
75,2,1,28,flat
75,2,1,23,flat
75,2,1,30,flat
75,2,1,27,flat
75,2,1,27,flat
75,2,1,5,flat
75,2,1,15,flat
75,2,1,28,flat
75,2,1,16,flat
75,2,1,34,flat
75,2,1,18,flat
75,2,1,40,flat
75,2,1,24,flat
75,2,1,12,flat
75,2,1,12,flat
75,2,1,7,flat
75,2,1,36,flat
75,2,1,15,flat
75,2,1,27,flat
75,2,1,29,flat
75,2,1,25,flat
75,2,1,17,flat
75,2,1,34,flat
75,2,1,13,flat
75,2,1,16,flat
75,2,1,19,flat
75,2,1,14,flat
75,2,1,20,flat
75,2,1,38,flat
75,2,1,14,flat
75,2,1,9,flat
75,2,1,32,flat
75,2,1,27,flat
75,2,1,24,flat
75,2,1,11,flat
75,2,1,19,flat
75,2,1,21,flat
75,2,1,34,flat
75,2,1,28,flat
75,2,1,18,flat
75,2,1,8,flat
75,2,1,22,flat
75,2,1,28,flat
75,2,1,15,flat
75,2,1,34,flat
75,2,1,6,flat
75,2,1,23,flat
75,2,1,15,flat
75,2,1,22,flat
75,2,1,4,flat
75,2,1,24,flat
75,2,1,20,flat
75,2,1,23,flat
75,2,1,35,flat
75,2,1,3,flat
75,2,1,17,flat
75,2,1,30,flat
75,2,1,21,flat
75,2,1,24,flat
75,2,1,13,flat
75,2,1,21,flat
75,2,1,17,flat
75,2,1,22,flat
75,2,1,14,flat
75,2,1,12,flat
75,2,1,19,flat
75,2,1,17,flat
75,2,1,13,flat
75,2,1,8,flat
75,2,1,6,flat
75,2,1,8,flat
75,2,1,9,flat
75,2,1,45,flat
75,2,1,27,flat
75,2,1,25,flat
75,2,1,24,flat
75,2,1,12,flat
75,2,1,17,flat
75,2,1,21,flat
75,2,1,19,flat
75,2,1,11,flat
75,2,1,12,flat
75,2,1,31,flat
75,2,1,33,flat
75,2,1,18,flat
75,2,1,14,flat
75,2,1,23,flat
75,2,1,16,flat
75,2,1,31,flat
75,2,1,19,flat
75,2,1,36,flat
75,2,1,10,flat
75,2,1,11,flat
75,2,1,14,flat
75,2,1,13,flat
75,2,1,5,flat
75,2,1,11,flat
75,2,1,38,flat
75,2,1,16,flat
75,2,1,21,flat
75,2,1,32,flat
75,2,1,29,flat
75,2,1,30,flat
75,2,1,23,flat
75,2,1,15,flat
75,2,1,33,flat
75,2,1,31,flat
75,2,2,15,flat
75,2,2,13,flat
75,2,2,14,flat
75,2,2,25,flat
75,2,2,22,flat
75,2,2,20,flat
75,2,2,26,flat
75,2,2,20,flat
75,2,2,20,flat
75,2,2,22,flat
75,2,2,31,flat
75,2,2,5,flat
75,2,2,15,flat
75,2,2,27,flat
75,2,2,9,flat
75,2,2,34,flat
75,2,2,16,flat
75,2,2,14,flat
75,2,2,5,flat
75,2,2,12,flat
75,2,2,22,flat
75,2,2,21,flat
75,2,2,23,flat
75,2,2,5,flat
75,2,2,31,flat
75,2,2,11,flat
75,2,2,19,flat
75,2,2,33,flat
75,2,2,37,flat
75,2,2,16,flat
75,2,2,13,flat
75,2,2,31,flat
75,2,2,17,flat
75,2,2,14,flat
