r,run,hops,n,p,q,grid_type
4,28088,40,100,1,1,torus
4,28089,17,100,1,1,torus
4,28090,47,100,1,1,torus
4,28091,43,100,1,1,torus
4,28092,43,100,1,1,torus
4,28093,38,100,1,1,torus
4,28094,26,100,1,1,torus
4,28095,23,100,1,1,torus
4,28096,42,100,1,1,torus
4,28097,8,100,1,1,torus
4,28098,44,100,1,1,torus
4,28099,16,100,1,1,torus
4,28100,35,100,1,1,torus
4,28101,40,100,1,1,torus
4,28102,51,100,1,1,torus
4,28103,31,100,1,1,torus
4,28104,25,100,1,1,torus
4,28105,31,100,1,1,torus
4,28106,45,100,1,1,torus
4,28107,39,100,1,1,torus
4,28108,31,100,1,1,torus
4,28109,33,100,1,1,torus
4,28110,38,100,1,1,torus
4,28111,25,100,1,1,torus
4,28112,17,100,1,1,torus
4,28113,13,100,1,1,torus
4,28114,30,100,1,1,torus
4,28115,35,100,1,1,torus
4,28116,22,100,1,1,torus
4,28117,37,100,1,1,torus
4,28118,34,100,1,1,torus
4,28119,38,100,1,1,torus
4,28120,20,100,1,1,torus
4,28121,43,100,1,1,torus
4,28122,39,100,1,1,torus
4,28123,39,100,1,1,torus
4,28124,42,100,1,1,torus
4,28125,45,100,1,1,torus
4,28126,29,100,1,1,torus
4,28127,39,100,1,1,torus
4,28128,58,100,1,1,torus
4,28129,29,100,1,1,torus
4,28130,28,100,1,1,torus
4,28131,48,100,1,1,torus
4,28132,47,100,1,1,torus
4,28133,19,100,1,1,torus
4,28134,30,100,1,1,torus
4,28135,19,100,1,1,torus
4,28136,67,100,1,1,torus
4,28137,44,100,1,1,torus
4,28138,38,100,1,1,torus
4,28139,9,100,1,1,torus
4,28140,33,100,1,1,torus
4,28141,18,100,1,1,torus
4,28142,45,100,1,1,torus
4,28143,46,100,1,1,torus
4,28144,48,100,1,1,torus
4,28145,22,100,1,1,torus
4,28146,36,100,1,1,torus
4,28147,23,100,1,1,torus
4,28148,42,100,1,1,torus
4,28149,42,100,1,1,torus
4,28150,37,100,1,1,torus
4,28151,45,100,1,1,torus
4,28152,57,100,1,1,torus
4,28153,33,100,1,1,torus
4,28154,56,100,1,1,torus
4,28155,50,100,1,1,torus
4,28156,40,100,1,1,torus
4,28157,53,100,1,1,torus
4,28158,47,100,1,1,torus
4,28159,49,100,1,1,torus
4,28160,27,100,1,1,torus
4,28161,19,100,1,1,torus
4,28162,35,100,1,1,torus
4,28163,13,100,1,1,torus
4,28164,45,100,1,1,torus
4,28165,36,100,1,1,torus
4,28166,32,100,1,1,torus
4,28167,29,100,1,1,torus
4,28168,43,100,1,1,torus
4,28169,12,100,1,1,torus
4,28170,34,100,1,1,torus
4,28171,31,100,1,1,torus
4,28172,24,100,1,1,torus
4,28173,64,100,1,1,torus
4,28174,49,100,1,1,torus
4,28175,44,100,1,1,torus
4,28176,21,100,1,1,torus
4,28177,32,100,1,1,torus
4,28178,5,100,1,1,torus
4,28179,40,100,1,1,torus
4,28180,12,100,1,1,torus
4,28181,29,100,1,1,torus
4,28182,33,100,1,1,torus
4,28183,42,100,1,1,torus
4,28184,40,100,1,1,torus
4,28185,8,100,1,1,torus
4,28186,47,100,1,1,torus
4,28187,42,100,1,1,torus
4,28188,25,100,1,1,torus
4,28189,30,100,1,1,torus
4,28190,35,100,1,1,torus
4,28191,7,100,1,1,torus
4,28192,35,100,1,1,torus
4,28193,30,100,1,1,torus
4,28194,37,100,1,1,torus
4,28195,35,100,1,1,torus
4,28196,36,100,1,1,torus
4,28197,30,100,1,1,torus
4,28198,9,100,1,1,torus
4,28199,26,100,1,1,torus
4,28200,30,100,1,1,torus
4,28201,60,100,1,1,torus
4,28202,61,100,1,1,torus
4,28203,38,100,1,1,torus
4,28204,42,100,1,1,torus
4,28205,47,100,1,1,torus
4,28206,22,100,1,1,torus
4,28207,44,100,1,1,torus
4,28208,31,100,1,1,torus
4,28209,48,100,1,1,torus
4,28210,23,100,1,1,torus
4,28211,22,100,1,1,torus
4,28212,24,100,1,1,torus
4,28213,30,100,1,1,torus
4,28214,26,100,1,1,torus
4,28215,35,100,1,1,torus
4,28216,24,100,1,1,torus
4,28217,34,100,1,1,torus
4,28218,32,100,1,1,torus
4,28219,25,100,1,1,torus
4,28220,7,100,1,1,torus
4,28221,38,100,1,1,torus
4,28222,29,100,1,1,torus
4,28223,11,100,1,1,torus
4,28224,39,100,1,1,torus
4,28225,15,100,1,1,torus
4,28226,43,100,1,1,torus
4,28227,36,100,1,1,torus
4,28228,53,100,1,1,torus
4,28229,14,100,1,1,torus
4,28230,31,100,1,1,torus
4,28231,18,100,1,1,torus
4,28232,27,100,1,1,torus
4,28233,37,100,1,1,torus
4,28234,71,100,1,1,torus
4,28235,36,100,1,1,torus
4,28236,21,100,1,1,torus
4,28237,35,100,1,1,torus
4,28238,29,100,1,1,torus
4,28239,30,100,1,1,torus
4,28240,29,100,1,1,torus
4,28241,45,100,1,1,torus
4,28242,43,100,1,1,torus
4,28243,45,100,1,1,torus
4,28244,37,100,1,1,torus
4,28245,43,100,1,1,torus
4,28246,52,100,1,1,torus
4,28247,19,100,1,1,torus
4,28248,22,100,1,1,torus
4,28249,4,100,1,1,torus
4,28250,33,100,1,1,torus
4,28251,54,100,1,1,torus
4,28252,16,100,1,1,torus
4,28253,18,100,1,1,torus
4,28254,12,100,1,1,torus
4,28255,18,100,1,1,torus
4,28256,33,100,1,1,torus
4,28257,29,100,1,1,torus
4,28258,32,100,1,1,torus
4,28259,52,100,1,1,torus
4,28260,60,100,1,1,torus
4,28261,39,100,1,1,torus
4,28262,42,100,1,1,torus
4,28263,36,100,1,1,torus
4,28264,43,100,1,1,torus
4,28265,42,100,1,1,torus
4,28266,37,100,1,1,torus
4,28267,26,100,1,1,torus
4,28268,33,100,1,1,torus
4,28269,34,100,1,1,torus
4,28270,20,100,1,1,torus
4,28271,37,100,1,1,torus
4,28272,34,100,1,1,torus
4,28273,28,100,1,1,torus
4,28274,19,100,1,1,torus
4,28275,55,100,1,1,torus
4,28276,25,100,1,1,torus
4,28277,23,100,1,1,torus
4,28278,49,100,1,1,torus
4,28279,19,100,1,1,torus
4,28280,37,100,1,1,torus
4,28281,36,100,1,1,torus
4,28282,49,100,1,1,torus
4,28283,45,100,1,1,torus
4,28284,29,100,1,1,torus
4,28285,39,100,1,1,torus
4,28286,50,100,1,1,torus
4,28287,16,100,1,1,torus
4,28288,34,100,1,1,torus
4,28289,30,100,1,1,torus
4,28290,49,100,1,1,torus
4,28291,25,100,1,1,torus
4,28292,51,100,1,1,torus
4,28293,3,100,1,1,torus
4,28294,15,100,1,1,torus
4,28295,57,100,1,1,torus
4,28296,19,100,1,1,torus
4,28297,16,100,1,1,torus
4,28298,20,100,1,1,torus
4,28299,27,100,1,1,torus
4,28300,56,100,1,1,torus
4,28301,50,100,1,1,torus
4,28302,16,100,1,1,torus
4,28303,52,100,1,1,torus
4,28304,25,100,1,1,torus
4,28305,30,100,1,1,torus
4,28306,51,100,1,1,torus
4,28307,63,100,1,1,torus
4,28308,42,100,1,1,torus
4,28309,38,100,1,1,torus
4,28310,44,100,1,1,torus
4,28311,27,100,1,1,torus
4,28312,30,100,1,1,torus
4,28313,27,100,1,1,torus
4,28314,20,100,1,1,torus
4,28315,12,100,1,1,torus
4,28316,36,100,1,1,torus
4,28317,31,100,1,1,torus
4,28318,37,100,1,1,torus
4,28319,37,100,1,1,torus
4,28320,25,100,1,1,torus
4,28321,39,100,1,1,torus
4,28322,27,100,1,1,torus
4,28323,33,100,1,1,torus
4,28324,73,100,1,1,torus
4,28325,25,100,1,1,torus
4,28326,27,100,1,1,torus
4,28327,63,100,1,1,torus
4,28328,34,100,1,1,torus
4,28329,28,100,1,1,torus
4,28330,39,100,1,1,torus
4,28331,41,100,1,1,torus
4,28332,36,100,1,1,torus
4,28333,28,100,1,1,torus
4,28334,27,100,1,1,torus
4,28335,47,100,1,1,torus
4,28336,21,100,1,1,torus
4,28337,35,100,1,1,torus
4,28338,41,100,1,1,torus
4,28339,13,100,1,1,torus
4,28340,14,100,1,1,torus
4,28341,23,100,1,1,torus
4,28342,9,100,1,1,torus
4,28343,58,100,1,1,torus
4,28344,69,100,1,1,torus
4,28345,55,100,1,1,torus
4,28346,52,100,1,1,torus
4,28347,21,100,1,1,torus
4,28348,9,100,1,1,torus
4,28349,48,100,1,1,torus
4,28350,29,100,1,1,torus
4,28351,18,100,1,1,torus
4,28352,43,100,1,1,torus
4,28353,33,100,1,1,torus
4,28354,44,100,1,1,torus
4,28355,40,100,1,1,torus
4,28356,23,100,1,1,torus
4,28357,21,100,1,1,torus
4,28358,49,100,1,1,torus
4,28359,31,100,1,1,torus
4,28360,42,100,1,1,torus
4,28361,49,100,1,1,torus
4,28362,31,100,1,1,torus
4,28363,41,100,1,1,torus
4,28364,32,100,1,1,torus
4,28365,46,100,1,1,torus
4,28366,22,100,1,1,torus
4,28367,26,100,1,1,torus
4,28368,20,100,1,1,torus
4,28369,15,100,1,1,torus
4,28370,12,100,1,1,torus
4,28371,30,100,1,1,torus
4,28372,27,100,1,1,torus
4,28373,30,100,1,1,torus
4,28374,47,100,1,1,torus
4,28375,36,100,1,1,torus
4,28376,35,100,1,1,torus
4,28377,30,100,1,1,torus
4,28378,39,100,1,1,torus
4,28379,16,100,1,1,torus
4,28380,26,100,1,1,torus
4,28381,28,100,1,1,torus
4,28382,35,100,1,1,torus
4,28383,5,100,1,1,torus
4,28384,32,100,1,1,torus
4,28385,25,100,1,1,torus
4,28386,52,100,1,1,torus
4,28387,37,100,1,1,torus
4,28388,15,100,1,1,torus
4,28389,20,100,1,1,torus
4,28390,33,100,1,1,torus
4,28391,27,100,1,1,torus
4,28392,64,100,1,1,torus
4,28393,37,100,1,1,torus
4,28394,62,100,1,1,torus
4,28395,37,100,1,1,torus
4,28396,27,100,1,1,torus
4,28397,21,100,1,1,torus
4,28398,38,100,1,1,torus
4,28399,21,100,1,1,torus
4,28400,43,100,1,1,torus
4,28401,24,100,1,1,torus
4,28402,32,100,1,1,torus
4,28403,28,100,1,1,torus
4,28404,44,100,1,1,torus
4,28405,32,100,1,1,torus
4,28406,52,100,1,1,torus
4,28407,52,100,1,1,torus
4,28408,11,100,1,1,torus
4,28409,45,100,1,1,torus
4,28410,10,100,1,1,torus
4,28411,33,100,1,1,torus
4,28412,37,100,1,1,torus
4,28413,44,100,1,1,torus
4,28414,25,100,1,1,torus
4,28415,41,100,1,1,torus
4,28416,38,100,1,1,torus
4,28417,34,100,1,1,torus
4,28418,37,100,1,1,torus
4,28419,24,100,1,1,torus
4,28420,55,100,1,1,torus
4,28421,44,100,1,1,torus
4,28422,32,100,1,1,torus
4,28423,47,100,1,1,torus
4,28424,40,100,1,1,torus
4,28425,27,100,1,1,torus
4,28426,29,100,1,1,torus
4,28427,38,100,1,1,torus
4,28428,52,100,1,1,torus
4,28429,59,100,1,1,torus
4,28430,40,100,1,1,torus
4,28431,40,100,1,1,torus
4,28432,34,100,1,1,torus
4,28433,36,100,1,1,torus
4,28434,33,100,1,1,torus
4,28435,52,100,1,1,torus
4,28436,57,100,1,1,torus
4,28437,47,100,1,1,torus
4,28438,68,100,1,1,torus
4,28439,48,100,1,1,torus
4,28440,57,100,1,1,torus
4,28441,53,100,1,1,torus
4,28442,45,100,1,1,torus
4,28443,36,100,1,1,torus
4,28444,21,100,1,1,torus
4,28445,49,100,1,1,torus
4,28446,33,100,1,1,torus
4,28447,12,100,1,1,torus
4,28448,44,100,1,1,torus
4,28449,36,100,1,1,torus
4,28450,27,100,1,1,torus
4,28451,26,100,1,1,torus
4,28452,31,100,1,1,torus
4,28453,49,100,1,1,torus
4,28454,30,100,1,1,torus
4,28455,30,100,1,1,torus
4,28456,47,100,1,1,torus
4,28457,30,100,1,1,torus
4,28458,37,100,1,1,torus
4,28459,37,100,1,1,torus
4,28460,11,100,1,1,torus
4,28461,16,100,1,1,torus
4,28462,42,100,1,1,torus
4,28463,14,100,1,1,torus
4,28464,39,100,1,1,torus
4,28465,35,100,1,1,torus
4,28466,32,100,1,1,torus
4,28467,40,100,1,1,torus
4,28468,35,100,1,1,torus
4,28469,29,100,1,1,torus
4,28470,46,100,1,1,torus
4,28471,25,100,1,1,torus
4,28472,30,100,1,1,torus
4,28473,25,100,1,1,torus
4,28474,19,100,1,1,torus
4,28475,30,100,1,1,torus
4,28476,43,100,1,1,torus
4,28477,10,100,1,1,torus
4,28478,28,100,1,1,torus
4,28479,49,100,1,1,torus
4,28480,16,100,1,1,torus
4,28481,20,100,1,1,torus
4,28482,21,100,1,1,torus
4,28483,34,100,1,1,torus
4,28484,28,100,1,1,torus
4,28485,24,100,1,1,torus
4,28486,13,100,1,1,torus
4,28487,10,100,1,1,torus
4,28488,39,100,1,1,torus
4,28489,32,100,1,1,torus
4,28490,35,100,1,1,torus
4,28491,33,100,1,1,torus
4,28492,60,100,1,1,torus
4,28493,7,100,1,1,torus
4,28494,34,100,1,1,torus
4,28495,31,100,1,1,torus
4,28496,41,100,1,1,torus
4,28497,45,100,1,1,torus
4,28498,35,100,1,1,torus
4,28499,18,100,1,1,torus
4,28500,64,100,1,1,torus
4,28501,25,100,1,1,torus
4,28502,44,100,1,1,torus
4,28503,43,100,1,1,torus
4,28504,45,100,1,1,torus
4,28505,41,100,1,1,torus
4,28506,35,100,1,1,torus
4,28507,45,100,1,1,torus
4,28508,33,100,1,1,torus
4,28509,27,100,1,1,torus
4,28510,39,100,1,1,torus
4,28511,39,100,1,1,torus
4,28512,61,100,1,1,torus
4,28513,33,100,1,1,torus
4,28514,14,100,1,1,torus
4,28515,35,100,1,1,torus
4,28516,36,100,1,1,torus
4,28517,12,100,1,1,torus
4,28518,42,100,1,1,torus
4,28519,32,100,1,1,torus
4,28520,36,100,1,1,torus
4,28521,52,100,1,1,torus
4,28522,38,100,1,1,torus
4,28523,19,100,1,1,torus
4,28524,23,100,1,1,torus
4,28525,43,100,1,1,torus
4,28526,19,100,1,1,torus
4,28527,25,100,1,1,torus
4,28528,70,100,1,1,torus
4,28529,24,100,1,1,torus
4,28530,25,100,1,1,torus
4,28531,32,100,1,1,torus
4,28532,13,100,1,1,torus
4,28533,29,100,1,1,torus
4,28534,65,100,1,1,torus
4,28535,18,100,1,1,torus
4,28536,36,100,1,1,torus
4,28537,23,100,1,1,torus
4,28538,51,100,1,1,torus
4,28539,30,100,1,1,torus
4,28540,35,100,1,1,torus
4,28541,5,100,1,1,torus
4,28542,44,100,1,1,torus
4,28543,61,100,1,1,torus
4,28544,58,100,1,1,torus
4,28545,48,100,1,1,torus
4,28546,25,100,1,1,torus
4,28547,51,100,1,1,torus
4,28548,39,100,1,1,torus
4,28549,47,100,1,1,torus
4,28550,10,100,1,1,torus
4,28551,17,100,1,1,torus
4,28552,41,100,1,1,torus
4,28553,54,100,1,1,torus
4,28554,38,100,1,1,torus
4,28555,10,100,1,1,torus
4,28556,17,100,1,1,torus
4,28557,44,100,1,1,torus
4,28558,27,100,1,1,torus
4,28559,57,100,1,1,torus
4,28560,20,100,1,1,torus
4,28561,36,100,1,1,torus
4,28562,18,100,1,1,torus
4,28563,42,100,1,1,torus
4,28564,29,100,1,1,torus
4,28565,36,100,1,1,torus
4,28566,35,100,1,1,torus
4,28567,33,100,1,1,torus
4,28568,19,100,1,1,torus
4,28569,27,100,1,1,torus
4,28570,28,100,1,1,torus
4,28571,27,100,1,1,torus
4,28572,43,100,1,1,torus
4,28573,30,100,1,1,torus
4,28574,13,100,1,1,torus
4,28575,22,100,1,1,torus
4,28576,18,100,1,1,torus
4,28577,29,100,1,1,torus
4,28578,46,100,1,1,torus
4,28579,33,100,1,1,torus
4,28580,42,100,1,1,torus
4,28581,27,100,1,1,torus
4,28582,32,100,1,1,torus
4,28583,41,100,1,1,torus
4,28584,40,100,1,1,torus
4,28585,37,100,1,1,torus
4,28586,53,100,1,1,torus
4,28587,28,100,1,1,torus
4,28588,58,100,1,1,torus
4,28589,29,100,1,1,torus
4,28590,18,100,1,1,torus
4,28591,28,100,1,1,torus
4,28592,46,100,1,1,torus
4,28593,23,100,1,1,torus
4,28594,28,100,1,1,torus
4,28595,53,100,1,1,torus
4,28596,31,100,1,1,torus
4,28597,50,100,1,1,torus
4,28598,28,100,1,1,torus
4,28599,32,100,1,1,torus
4,28600,31,100,1,1,torus
4,28601,47,100,1,1,torus
4,28602,18,100,1,1,torus
4,28603,43,100,1,1,torus
4,28604,36,100,1,1,torus
4,28605,38,100,1,1,torus
4,28606,53,100,1,1,torus
4,28607,31,100,1,1,torus
4,28608,62,100,1,1,torus
4,28609,22,100,1,1,torus
4,28610,37,100,1,1,torus
4,28611,12,100,1,1,torus
4,28612,7,100,1,1,torus
4,28613,24,100,1,1,torus
4,28614,30,100,1,1,torus
4,28615,37,100,1,1,torus
4,28616,24,100,1,1,torus
4,28617,63,100,1,1,torus
4,28618,16,100,1,1,torus
4,28619,48,100,1,1,torus
4,28620,49,100,1,1,torus
4,28621,55,100,1,1,torus
4,28622,59,100,1,1,torus
4,28623,36,100,1,1,torus
4,28624,20,100,1,1,torus
4,28625,42,100,1,1,torus
4,28626,18,100,1,1,torus
4,28627,39,100,1,1,torus
4,28628,30,100,1,1,torus
4,28629,50,100,1,1,torus
4,28630,38,100,1,1,torus
4,28631,34,100,1,1,torus
4,28632,26,100,1,1,torus
4,28633,43,100,1,1,torus
4,28634,39,100,1,1,torus
4,28635,37,100,1,1,torus
4,28636,19,100,1,1,torus
4,28637,19,100,1,1,torus
4,28638,12,100,1,1,torus
4,28639,34,100,1,1,torus
4,28640,24,100,1,1,torus
4,28641,19,100,1,1,torus
4,28642,28,100,1,1,torus
4,28643,44,100,1,1,torus
4,28644,48,100,1,1,torus
4,28645,48,100,1,1,torus
4,28646,20,100,1,1,torus
4,28647,21,100,1,1,torus
4,28648,7,100,1,1,torus
4,28649,41,100,1,1,torus
4,28650,29,100,1,1,torus
4,28651,57,100,1,1,torus
4,28652,26,100,1,1,torus
4,28653,27,100,1,1,torus
4,28654,34,100,1,1,torus
4,28655,23,100,1,1,torus
4,28656,22,100,1,1,torus
4,28657,47,100,1,1,torus
4,28658,17,100,1,1,torus
4,28659,22,100,1,1,torus
4,28660,30,100,1,1,torus
4,28661,24,100,1,1,torus
4,28662,19,100,1,1,torus
4,28663,24,100,1,1,torus
4,28664,30,100,1,1,torus
4,28665,29,100,1,1,torus
4,28666,27,100,1,1,torus
4,28667,33,100,1,1,torus
4,28668,43,100,1,1,torus
4,28669,40,100,1,1,torus
4,28670,42,100,1,1,torus
4,28671,30,100,1,1,torus
4,28672,41,100,1,1,torus
4,28673,46,100,1,1,torus
4,28674,31,100,1,1,torus
4,28675,20,100,1,1,torus
4,28676,8,100,1,1,torus
4,28677,37,100,1,1,torus
4,28678,50,100,1,1,torus
4,28679,24,100,1,1,torus
4,28680,27,100,1,1,torus
4,28681,14,100,1,1,torus
4,28682,15,100,1,1,torus
4,28683,70,100,1,1,torus
4,28684,47,100,1,1,torus
4,28685,44,100,1,1,torus
4,28686,36,100,1,1,torus
4,28687,48,100,1,1,torus
4,28688,41,100,1,1,torus
4,28689,33,100,1,1,torus
4,28690,23,100,1,1,torus
4,28691,10,100,1,1,torus
4,28692,32,100,1,1,torus
4,28693,53,100,1,1,torus
4,28694,45,100,1,1,torus
4,28695,11,100,1,1,torus
4,28696,15,100,1,1,torus
4,28697,63,100,1,1,torus
4,28698,25,100,1,1,torus
4,28699,5,100,1,1,torus
4,28700,55,100,1,1,torus
4,28701,16,100,1,1,torus
4,28702,53,100,1,1,torus
4,28703,12,100,1,1,torus
4,28704,15,100,1,1,torus
4,28705,51,100,1,1,torus
4,28706,36,100,1,1,torus
4,28707,23,100,1,1,torus
4,28708,21,100,1,1,torus
4,28709,40,100,1,1,torus
4,28710,75,100,1,1,torus
4,28711,8,100,1,1,torus
4,28712,51,100,1,1,torus
4,28713,23,100,1,1,torus
4,28714,44,100,1,1,torus
4,28715,27,100,1,1,torus
4,28716,13,100,1,1,torus
4,28717,42,100,1,1,torus
4,28718,10,100,1,1,torus
4,28719,59,100,1,1,torus
4,28720,23,100,1,1,torus
4,28721,11,100,1,1,torus
4,28722,53,100,1,1,torus
4,28723,24,100,1,1,torus
4,28724,29,100,1,1,torus
4,28725,35,100,1,1,torus
4,28726,38,100,1,1,torus
4,28727,6,100,1,1,torus
4,28728,14,100,1,1,torus
4,28729,54,100,1,1,torus
4,28730,38,100,1,1,torus
4,28731,15,100,1,1,torus
4,28732,45,100,1,1,torus
4,28733,13,100,1,1,torus
4,28734,29,100,1,1,torus
4,28735,38,100,1,1,torus
4,28736,38,100,1,1,torus
4,28737,28,100,1,1,torus
4,28738,30,100,1,1,torus
4,28739,33,100,1,1,torus
4,28740,20,100,1,1,torus
4,28741,46,100,1,1,torus
4,28742,40,100,1,1,torus
4,28743,43,100,1,1,torus
4,28744,24,100,1,1,torus
4,28745,21,100,1,1,torus
4,28746,22,100,1,1,torus
4,28747,20,100,1,1,torus
4,28748,47,100,1,1,torus
4,28749,37,100,1,1,torus
4,28750,52,100,1,1,torus
4,28751,37,100,1,1,torus
4,28752,14,100,1,1,torus
4,28753,57,100,1,1,torus
4,28754,22,100,1,1,torus
4,28755,43,100,1,1,torus
4,28756,54,100,1,1,torus
4,28757,44,100,1,1,torus
4,28758,11,100,1,1,torus
4,28759,14,100,1,1,torus
4,28760,26,100,1,1,torus
4,28761,18,100,1,1,torus
4,28762,13,100,1,1,torus
4,28763,36,100,1,1,torus
4,28764,51,100,1,1,torus
4,28765,52,100,1,1,torus
4,28766,30,100,1,1,torus
4,28767,34,100,1,1,torus
4,28768,50,100,1,1,torus
4,28769,43,100,1,1,torus
4,28770,35,100,1,1,torus
4,28771,49,100,1,1,torus
4,28772,29,100,1,1,torus
4,28773,41,100,1,1,torus
4,28774,23,100,1,1,torus
4,28775,8,100,1,1,torus
4,28776,26,100,1,1,torus
4,28777,10,100,1,1,torus
4,28778,22,100,1,1,torus
4,28779,23,100,1,1,torus
4,28780,45,100,1,1,torus
4,28781,26,100,1,1,torus
4,28782,8,100,1,1,torus
4,28783,10,100,1,1,torus
4,28784,19,100,1,1,torus
4,28785,25,100,1,1,torus
4,28786,23,100,1,1,torus
4,28787,31,100,1,1,torus
4,28788,46,100,1,1,torus
4,28789,26,100,1,1,torus
4,28790,49,100,1,1,torus
4,28791,35,100,1,1,torus
4,28792,60,100,1,1,torus
4,28793,20,100,1,1,torus
4,28794,53,100,1,1,torus
4,28795,18,100,1,1,torus
4,28796,38,100,1,1,torus
4,28797,52,100,1,1,torus
4,28798,48,100,1,1,torus
4,28799,43,100,1,1,torus
4,28800,32,100,1,1,torus
4,28801,26,100,1,1,torus
4,28802,21,100,1,1,torus
4,28803,18,100,1,1,torus
4,28804,58,100,1,1,torus
4,28805,49,100,1,1,torus
4,28806,26,100,1,1,torus
4,28807,42,100,1,1,torus
4,28808,32,100,1,1,torus
4,28809,56,100,1,1,torus
4,28810,47,100,1,1,torus
4,28811,39,100,1,1,torus
4,28812,28,100,1,1,torus
4,28813,2,100,1,1,torus
4,28814,17,100,1,1,torus
4,28815,22,100,1,1,torus
4,28816,37,100,1,1,torus
4,28817,20,100,1,1,torus
4,28818,32,100,1,1,torus
4,28819,38,100,1,1,torus
4,28820,45,100,1,1,torus
4,28821,48,100,1,1,torus
4,28822,29,100,1,1,torus
4,28823,14,100,1,1,torus
4,28824,47,100,1,1,torus
4,28825,22,100,1,1,torus
4,28826,34,100,1,1,torus
4,28827,16,100,1,1,torus
4,28828,41,100,1,1,torus
4,28829,67,100,1,1,torus
4,28830,30,100,1,1,torus
4,28831,38,100,1,1,torus
4,28832,48,100,1,1,torus
4,28833,57,100,1,1,torus
4,28834,19,100,1,1,torus
4,28835,15,100,1,1,torus
4,28836,29,100,1,1,torus
4,28837,31,100,1,1,torus
4,28838,42,100,1,1,torus
4,28839,41,100,1,1,torus
4,28840,21,100,1,1,torus
4,28841,48,100,1,1,torus
4,28842,39,100,1,1,torus
4,28843,43,100,1,1,torus
4,28844,47,100,1,1,torus
4,28845,26,100,1,1,torus
4,28846,12,100,1,1,torus
4,28847,23,100,1,1,torus
4,28848,41,100,1,1,torus
4,28849,9,100,1,1,torus
4,28850,16,100,1,1,torus
4,28851,28,100,1,1,torus
4,28852,45,100,1,1,torus
4,28853,15,100,1,1,torus
4,28854,34,100,1,1,torus
4,28855,28,100,1,1,torus
4,28856,42,100,1,1,torus
4,28857,50,100,1,1,torus
4,28858,38,100,1,1,torus
4,28859,36,100,1,1,torus
4,28860,36,100,1,1,torus
4,28861,39,100,1,1,torus
4,28862,37,100,1,1,torus
4,28863,26,100,1,1,torus
4,28864,41,100,1,1,torus
4,28865,43,100,1,1,torus
4,28866,44,100,1,1,torus
4,28867,28,100,1,1,torus
4,28868,64,100,1,1,torus
4,28869,39,100,1,1,torus
4,28870,56,100,1,1,torus
4,28871,28,100,1,1,torus
4,28872,45,100,1,1,torus
4,28873,41,100,1,1,torus
4,28874,53,100,1,1,torus
4,28875,53,100,1,1,torus
4,28876,25,100,1,1,torus
4,28877,47,100,1,1,torus
4,28878,16,100,1,1,torus
4,28879,25,100,1,1,torus
4,28880,33,100,1,1,torus
4,28881,29,100,1,1,torus
4,28882,31,100,1,1,torus
4,28883,33,100,1,1,torus
4,28884,25,100,1,1,torus
4,28885,36,100,1,1,torus
4,28886,40,100,1,1,torus
4,28887,37,100,1,1,torus
4,28888,37,100,1,1,torus
4,28889,49,100,1,1,torus
4,28890,42,100,1,1,torus
4,28891,13,100,1,1,torus
4,28892,22,100,1,1,torus
4,28893,9,100,1,1,torus
4,28894,19,100,1,1,torus
4,28895,51,100,1,1,torus
4,28896,35,100,1,1,torus
4,28897,11,100,1,1,torus
4,28898,26,100,1,1,torus
4,28899,54,100,1,1,torus
4,28900,36,100,1,1,torus
4,28901,24,100,1,1,torus
4,28902,35,100,1,1,torus
4,28903,32,100,1,1,torus
4,28904,30,100,1,1,torus
4,28905,38,100,1,1,torus
4,28906,65,100,1,1,torus
4,28907,33,100,1,1,torus
4,28908,46,100,1,1,torus
4,28909,52,100,1,1,torus
4,28910,14,100,1,1,torus
4,28911,29,100,1,1,torus
4,28912,38,100,1,1,torus
4,28913,55,100,1,1,torus
4,28914,40,100,1,1,torus
4,28915,67,100,1,1,torus
4,28916,14,100,1,1,torus
4,28917,33,100,1,1,torus
4,28918,17,100,1,1,torus
4,28919,26,100,1,1,torus
4,28920,37,100,1,1,torus
4,28921,38,100,1,1,torus
4,28922,28,100,1,1,torus
4,28923,35,100,1,1,torus
4,28924,35,100,1,1,torus
4,28925,12,100,1,1,torus
4,28926,24,100,1,1,torus
4,28927,21,100,1,1,torus
4,28928,45,100,1,1,torus
4,28929,37,100,1,1,torus
4,28930,22,100,1,1,torus
4,28931,26,100,1,1,torus
4,28932,27,100,1,1,torus
4,28933,15,100,1,1,torus
4,28934,64,100,1,1,torus
4,28935,53,100,1,1,torus
4,28936,41,100,1,1,torus
4,28937,52,100,1,1,torus
4,28938,30,100,1,1,torus
4,28939,46,100,1,1,torus
4,28940,27,100,1,1,torus
4,28941,11,100,1,1,torus
4,28942,50,100,1,1,torus
4,28943,57,100,1,1,torus
4,28944,38,100,1,1,torus
4,28945,31,100,1,1,torus
4,28946,21,100,1,1,torus
4,28947,43,100,1,1,torus
4,28948,19,100,1,1,torus
4,28949,37,100,1,1,torus
4,28950,14,100,1,1,torus
4,28951,76,100,1,1,torus
4,28952,33,100,1,1,torus
4,28953,36,100,1,1,torus
4,28954,39,100,1,1,torus
4,28955,32,100,1,1,torus
4,28956,25,100,1,1,torus
4,28957,29,100,1,1,torus
4,28958,32,100,1,1,torus
4,28959,29,100,1,1,torus
4,28960,43,100,1,1,torus
