r,run,hops,n,p,q,grid_type
2.5,23808,18,100,1,1,flat
2.5,23809,29,100,1,1,flat
2.5,23810,36,100,1,1,flat
2.5,23811,45,100,1,1,flat
2.5,23812,22,100,1,1,flat
2.5,23813,31,100,1,1,flat
2.5,23814,14,100,1,1,flat
2.5,23815,24,100,1,1,flat
2.5,23816,28,100,1,1,flat
2.5,23817,18,100,1,1,flat
2.5,23818,33,100,1,1,flat
2.5,23819,17,100,1,1,flat
2.5,23820,22,100,1,1,flat
2.5,23821,22,100,1,1,flat
2.5,23822,30,100,1,1,flat
2.5,23823,30,100,1,1,flat
2.5,23824,24,100,1,1,flat
2.5,23825,28,100,1,1,flat
2.5,23826,51,100,1,1,flat
2.5,23827,17,100,1,1,flat
2.5,23828,40,100,1,1,flat
2.5,23829,28,100,1,1,flat
2.5,23830,36,100,1,1,flat
2.5,23831,24,100,1,1,flat
2.5,23832,23,100,1,1,flat
2.5,23833,2,100,1,1,flat
2.5,23834,20,100,1,1,flat
2.5,23835,29,100,1,1,flat
2.5,23836,25,100,1,1,flat
2.5,23837,25,100,1,1,flat
2.5,23838,44,100,1,1,flat
2.5,23839,11,100,1,1,flat
2.5,23840,21,100,1,1,flat
2.5,23841,24,100,1,1,flat
2.5,23842,56,100,1,1,flat
2.5,23843,21,100,1,1,flat
2.5,23844,23,100,1,1,flat
2.5,23845,12,100,1,1,flat
2.5,23846,21,100,1,1,flat
2.5,23847,25,100,1,1,flat
2.5,23848,21,100,1,1,flat
2.5,23849,22,100,1,1,flat
2.5,23850,26,100,1,1,flat
2.5,23851,59,100,1,1,flat
2.5,23852,32,100,1,1,flat
2.5,23853,58,100,1,1,flat
2.5,23854,46,100,1,1,flat
2.5,23855,56,100,1,1,flat
2.5,23856,33,100,1,1,flat
2.5,23857,15,100,1,1,flat
2.5,23858,17,100,1,1,flat
2.5,23859,11,100,1,1,flat
2.5,23860,20,100,1,1,flat
2.5,23861,40,100,1,1,flat
2.5,23862,21,100,1,1,flat
2.5,23863,25,100,1,1,flat
2.5,23864,20,100,1,1,flat
2.5,23865,32,100,1,1,flat
2.5,23866,23,100,1,1,flat
2.5,23867,41,100,1,1,flat
2.5,23868,37,100,1,1,flat
2.5,23869,24,100,1,1,flat
2.5,23870,38,100,1,1,flat
2.5,23871,11,100,1,1,flat
2.5,23872,47,100,1,1,flat
2.5,23873,23,100,1,1,flat
2.5,23874,16,100,1,1,flat
2.5,23875,8,100,1,1,flat
2.5,23876,50,100,1,1,flat
2.5,23877,20,100,1,1,flat
2.5,23878,7,100,1,1,flat
2.5,23879,33,100,1,1,flat
2.5,23880,16,100,1,1,flat
2.5,23881,36,100,1,1,flat
2.5,23882,33,100,1,1,flat
2.5,23883,33,100,1,1,flat
2.5,23884,27,100,1,1,flat
2.5,23885,51,100,1,1,flat
2.5,23886,22,100,1,1,flat
2.5,23887,54,100,1,1,flat
2.5,23888,22,100,1,1,flat
2.5,23889,8,100,1,1,flat
2.5,23890,63,100,1,1,flat
2.5,23891,31,100,1,1,flat
2.5,23892,18,100,1,1,flat
2.5,23893,31,100,1,1,flat
2.5,23894,45,100,1,1,flat
2.5,23895,53,100,1,1,flat
2.5,23896,31,100,1,1,flat
2.5,23897,22,100,1,1,flat
2.5,23898,24,100,1,1,flat
2.5,23899,42,100,1,1,flat
2.5,23900,16,100,1,1,flat
2.5,23901,27,100,1,1,flat
2.5,23902,7,100,1,1,flat
2.5,23903,5,100,1,1,flat
2.5,23904,29,100,1,1,flat
2.5,23905,43,100,1,1,flat
2.5,23906,28,100,1,1,flat
2.5,23907,26,100,1,1,flat
2.5,23908,34,100,1,1,flat
2.5,23909,24,100,1,1,flat
2.5,23910,27,100,1,1,flat
2.5,23911,28,100,1,1,flat
2.5,23912,40,100,1,1,flat
2.5,23913,57,100,1,1,flat
2.5,23914,47,100,1,1,flat
2.5,23915,32,100,1,1,flat
2.5,23916,18,100,1,1,flat
2.5,23917,19,100,1,1,flat
2.5,23918,24,100,1,1,flat
2.5,23919,30,100,1,1,flat
2.5,23920,22,100,1,1,flat
2.5,23921,34,100,1,1,flat
2.5,23922,18,100,1,1,flat
2.5,23923,18,100,1,1,flat
2.5,23924,27,100,1,1,flat
2.5,23925,29,100,1,1,flat
2.5,23926,20,100,1,1,flat
2.5,23927,23,100,1,1,flat
2.5,23928,16,100,1,1,flat
2.5,23929,19,100,1,1,flat
2.5,23930,34,100,1,1,flat
2.5,23931,23,100,1,1,flat
2.5,23932,7,100,1,1,flat
2.5,23933,25,100,1,1,flat
2.5,23934,41,100,1,1,flat
2.5,23935,18,100,1,1,flat
2.5,23936,31,100,1,1,flat
2.5,23937,45,100,1,1,flat
2.5,23938,33,100,1,1,flat
2.5,23939,9,100,1,1,flat
2.5,23940,25,100,1,1,flat
2.5,23941,33,100,1,1,flat
2.5,23942,16,100,1,1,flat
2.5,23943,18,100,1,1,flat
2.5,23944,42,100,1,1,flat
2.5,23945,10,100,1,1,flat
2.5,23946,23,100,1,1,flat
2.5,23947,15,100,1,1,flat
2.5,23948,25,100,1,1,flat
2.5,23949,24,100,1,1,flat
2.5,23950,21,100,1,1,flat
2.5,23951,33,100,1,1,flat
2.5,23952,27,100,1,1,flat
2.5,23953,60,100,1,1,flat
2.5,23954,36,100,1,1,flat
2.5,23955,18,100,1,1,flat
2.5,23956,8,100,1,1,flat
2.5,23957,44,100,1,1,flat
2.5,23958,19,100,1,1,flat
2.5,23959,40,100,1,1,flat
2.5,23960,37,100,1,1,flat
2.5,23961,50,100,1,1,flat
2.5,23962,42,100,1,1,flat
2.5,23963,40,100,1,1,flat
2.5,23964,33,100,1,1,flat
2.5,23965,37,100,1,1,flat
2.5,23966,21,100,1,1,flat
2.5,23967,18,100,1,1,flat
2.5,23968,45,100,1,1,flat
2.5,23969,35,100,1,1,flat
2.5,23970,11,100,1,1,flat
2.5,23971,11,100,1,1,flat
2.5,23972,24,100,1,1,flat
2.5,23973,38,100,1,1,flat
2.5,23974,49,100,1,1,flat
2.5,23975,37,100,1,1,flat
2.5,23976,39,100,1,1,flat
2.5,23977,34,100,1,1,flat
2.5,23978,33,100,1,1,flat
2.5,23979,37,100,1,1,flat
2.5,23980,28,100,1,1,flat
2.5,23981,31,100,1,1,flat
2.5,23982,42,100,1,1,flat
2.5,23983,46,100,1,1,flat
2.5,23984,10,100,1,1,flat
2.5,23985,40,100,1,1,flat
2.5,23986,44,100,1,1,flat
2.5,23987,28,100,1,1,flat
2.5,23988,4,100,1,1,flat
2.5,23989,21,100,1,1,flat
2.5,23990,57,100,1,1,flat
2.5,23991,26,100,1,1,flat
2.5,23992,21,100,1,1,flat
2.5,23993,11,100,1,1,flat
2.5,23994,36,100,1,1,flat
2.5,23995,36,100,1,1,flat
2.5,23996,16,100,1,1,flat
2.5,23997,31,100,1,1,flat
2.5,23998,29,100,1,1,flat
2.5,23999,18,100,1,1,flat
2.5,24000,46,100,1,1,flat
2.5,24001,16,100,1,1,flat
2.5,24002,29,100,1,1,flat
2.5,24003,26,100,1,1,flat
2.5,24004,23,100,1,1,flat
2.5,24005,5,100,1,1,flat
2.5,24006,16,100,1,1,flat
2.5,24007,29,100,1,1,flat
2.5,24008,30,100,1,1,flat
2.5,24009,30,100,1,1,flat
2.5,24010,22,100,1,1,flat
2.5,24011,27,100,1,1,flat
2.5,24012,60,100,1,1,flat
2.5,24013,27,100,1,1,flat
2.5,24014,44,100,1,1,flat
2.5,24015,12,100,1,1,flat
2.5,24016,17,100,1,1,flat
2.5,24017,43,100,1,1,flat
2.5,24018,13,100,1,1,flat
2.5,24019,34,100,1,1,flat
2.5,24020,33,100,1,1,flat
2.5,24021,20,100,1,1,flat
2.5,24022,21,100,1,1,flat
2.5,24023,33,100,1,1,flat
2.5,24024,20,100,1,1,flat
2.5,24025,13,100,1,1,flat
2.5,24026,57,100,1,1,flat
2.5,24027,28,100,1,1,flat
2.5,24028,23,100,1,1,flat
2.5,24029,27,100,1,1,flat
2.5,24030,26,100,1,1,flat
2.5,24031,26,100,1,1,flat
2.5,24032,28,100,1,1,flat
2.5,24033,34,100,1,1,flat
2.5,24034,33,100,1,1,flat
2.5,24035,22,100,1,1,flat
2.5,24036,32,100,1,1,flat
2.5,24037,29,100,1,1,flat
2.5,24038,20,100,1,1,flat
2.5,24039,37,100,1,1,flat
2.5,24040,39,100,1,1,flat
2.5,24041,36,100,1,1,flat
2.5,24042,29,100,1,1,flat
2.5,24043,23,100,1,1,flat
2.5,24044,24,100,1,1,flat
2.5,24045,33,100,1,1,flat
2.5,24046,19,100,1,1,flat
2.5,24047,31,100,1,1,flat
2.5,24048,22,100,1,1,flat
2.5,24049,27,100,1,1,flat
2.5,24050,65,100,1,1,flat
2.5,24051,40,100,1,1,flat
2.5,24052,14,100,1,1,flat
2.5,24053,47,100,1,1,flat
2.5,24054,13,100,1,1,flat
2.5,24055,27,100,1,1,flat
2.5,24056,35,100,1,1,flat
2.5,24057,34,100,1,1,flat
2.5,24058,24,100,1,1,flat
2.5,24059,25,100,1,1,flat
2.5,24060,35,100,1,1,flat
2.5,24061,10,100,1,1,flat
2.5,24062,12,100,1,1,flat
2.5,24063,21,100,1,1,flat
2.5,24064,22,100,1,1,flat
2.5,24065,28,100,1,1,flat
2.5,24066,40,100,1,1,flat
2.5,24067,12,100,1,1,flat
2.5,24068,61,100,1,1,flat
2.5,24069,27,100,1,1,flat
2.5,24070,17,100,1,1,flat
2.5,24071,7,100,1,1,flat
2.5,24072,41,100,1,1,flat
2.5,24073,36,100,1,1,flat
2.5,24074,22,100,1,1,flat
2.5,24075,5,100,1,1,flat
2.5,24076,6,100,1,1,flat
2.5,24077,7,100,1,1,flat
2.5,24078,30,100,1,1,flat
2.5,24079,29,100,1,1,flat
2.5,24080,55,100,1,1,flat
2.5,24081,22,100,1,1,flat
2.5,24082,23,100,1,1,flat
2.5,24083,37,100,1,1,flat
2.5,24084,25,100,1,1,flat
2.5,24085,29,100,1,1,flat
2.5,24086,27,100,1,1,flat
2.5,24087,50,100,1,1,flat
2.5,24088,19,100,1,1,flat
2.5,24089,19,100,1,1,flat
2.5,24090,30,100,1,1,flat
2.5,24091,22,100,1,1,flat
2.5,24092,52,100,1,1,flat
2.5,24093,63,100,1,1,flat
2.5,24094,45,100,1,1,flat
2.5,24095,12,100,1,1,flat
2.5,24096,9,100,1,1,flat
2.5,24097,7,100,1,1,flat
2.5,24098,21,100,1,1,flat
2.5,24099,13,100,1,1,flat
2.5,24100,20,100,1,1,flat
2.5,24101,22,100,1,1,flat
2.5,24102,34,100,1,1,flat
2.5,24103,24,100,1,1,flat
2.5,24104,27,100,1,1,flat
2.5,24105,28,100,1,1,flat
2.5,24106,26,100,1,1,flat
2.5,24107,10,100,1,1,flat
2.5,24108,8,100,1,1,flat
2.5,24109,16,100,1,1,flat
2.5,24110,8,100,1,1,flat
2.5,24111,69,100,1,1,flat
2.5,24112,39,100,1,1,flat
2.5,24113,27,100,1,1,flat
2.5,24114,36,100,1,1,flat
2.5,24115,20,100,1,1,flat
2.5,24116,13,100,1,1,flat
2.5,24117,22,100,1,1,flat
2.5,24118,30,100,1,1,flat
2.5,24119,15,100,1,1,flat
2.5,24120,36,100,1,1,flat
2.5,24121,27,100,1,1,flat
2.5,24122,29,100,1,1,flat
2.5,24123,30,100,1,1,flat
2.5,24124,47,100,1,1,flat
2.5,24125,27,100,1,1,flat
2.5,24126,37,100,1,1,flat
2.5,24127,45,100,1,1,flat
2.5,24128,25,100,1,1,flat
2.5,24129,52,100,1,1,flat
2.5,24130,28,100,1,1,flat
2.5,24131,52,100,1,1,flat
2.5,24132,31,100,1,1,flat
2.5,24133,30,100,1,1,flat
2.5,24134,21,100,1,1,flat
2.5,24135,17,100,1,1,flat
2.5,24136,38,100,1,1,flat
2.5,24137,31,100,1,1,flat
2.5,24138,33,100,1,1,flat
2.5,24139,26,100,1,1,flat
2.5,24140,15,100,1,1,flat
2.5,24141,20,100,1,1,flat
2.5,24142,20,100,1,1,flat
2.5,24143,28,100,1,1,flat
2.5,24144,22,100,1,1,flat
2.5,24145,19,100,1,1,flat
2.5,24146,14,100,1,1,flat
2.5,24147,16,100,1,1,flat
2.5,24148,15,100,1,1,flat
2.5,24149,28,100,1,1,flat
2.5,24150,18,100,1,1,flat
2.5,24151,46,100,1,1,flat
2.5,24152,16,100,1,1,flat
2.5,24153,37,100,1,1,flat
2.5,24154,8,100,1,1,flat
2.5,24155,34,100,1,1,flat
2.5,24156,27,100,1,1,flat
2.5,24157,22,100,1,1,flat
2.5,24158,15,100,1,1,flat
2.5,24159,52,100,1,1,flat
2.5,24160,29,100,1,1,flat
2.5,24161,22,100,1,1,flat
2.5,24162,34,100,1,1,flat
2.5,24163,33,100,1,1,flat
2.5,24164,29,100,1,1,flat
2.5,24165,21,100,1,1,flat
2.5,24166,30,100,1,1,flat
2.5,24167,12,100,1,1,flat
2.5,24168,29,100,1,1,flat
2.5,24169,12,100,1,1,flat
2.5,24170,25,100,1,1,flat
2.5,24171,36,100,1,1,flat
2.5,24172,24,100,1,1,flat
2.5,24173,21,100,1,1,flat
2.5,24174,36,100,1,1,flat
2.5,24175,21,100,1,1,flat
2.5,24176,17,100,1,1,flat
2.5,24177,32,100,1,1,flat
2.5,24178,48,100,1,1,flat
2.5,24179,31,100,1,1,flat
2.5,24180,30,100,1,1,flat
2.5,24181,10,100,1,1,flat
2.5,24182,8,100,1,1,flat
2.5,24183,18,100,1,1,flat
2.5,24184,23,100,1,1,flat
2.5,24185,45,100,1,1,flat
2.5,24186,28,100,1,1,flat
2.5,24187,19,100,1,1,flat
2.5,24188,24,100,1,1,flat
2.5,24189,6,100,1,1,flat
2.5,24190,29,100,1,1,flat
2.5,24191,24,100,1,1,flat
2.5,24192,28,100,1,1,flat
2.5,24193,21,100,1,1,flat
2.5,24194,10,100,1,1,flat
2.5,24195,51,100,1,1,flat
2.5,24196,46,100,1,1,flat
2.5,24197,30,100,1,1,flat
2.5,24198,35,100,1,1,flat
2.5,24199,32,100,1,1,flat
2.5,24200,16,100,1,1,flat
2.5,24201,29,100,1,1,flat
2.5,24202,40,100,1,1,flat
2.5,24203,24,100,1,1,flat
2.5,24204,25,100,1,1,flat
2.5,24205,20,100,1,1,flat
2.5,24206,32,100,1,1,flat
2.5,24207,19,100,1,1,flat
2.5,24208,39,100,1,1,flat
2.5,24209,15,100,1,1,flat
2.5,24210,30,100,1,1,flat
2.5,24211,29,100,1,1,flat
2.5,24212,25,100,1,1,flat
2.5,24213,13,100,1,1,flat
2.5,24214,27,100,1,1,flat
2.5,24215,39,100,1,1,flat
2.5,24216,11,100,1,1,flat
2.5,24217,16,100,1,1,flat
2.5,24218,40,100,1,1,flat
2.5,24219,12,100,1,1,flat
2.5,24220,40,100,1,1,flat
2.5,24221,36,100,1,1,flat
2.5,24222,27,100,1,1,flat
2.5,24223,15,100,1,1,flat
2.5,24224,33,100,1,1,flat
2.5,24225,31,100,1,1,flat
2.5,24226,6,100,1,1,flat
2.5,24227,42,100,1,1,flat
2.5,24228,11,100,1,1,flat
2.5,24229,36,100,1,1,flat
2.5,24230,35,100,1,1,flat
2.5,24231,26,100,1,1,flat
2.5,24232,12,100,1,1,flat
2.5,24233,21,100,1,1,flat
2.5,24234,19,100,1,1,flat
2.5,24235,31,100,1,1,flat
2.5,24236,12,100,1,1,flat
2.5,24237,27,100,1,1,flat
2.5,24238,24,100,1,1,flat
2.5,24239,28,100,1,1,flat
2.5,24240,41,100,1,1,flat
2.5,24241,8,100,1,1,flat
2.5,24242,36,100,1,1,flat
2.5,24243,23,100,1,1,flat
2.5,24244,54,100,1,1,flat
2.5,24245,36,100,1,1,flat
2.5,24246,24,100,1,1,flat
2.5,24247,49,100,1,1,flat
2.5,24248,26,100,1,1,flat
2.5,24249,38,100,1,1,flat
2.5,24250,9,100,1,1,flat
2.5,24251,54,100,1,1,flat
2.5,24252,31,100,1,1,flat
2.5,24253,26,100,1,1,flat
2.5,24254,29,100,1,1,flat
2.5,24255,17,100,1,1,flat
2.5,24256,20,100,1,1,flat
2.5,24257,23,100,1,1,flat
2.5,24258,7,100,1,1,flat
2.5,24259,38,100,1,1,flat
2.5,24260,39,100,1,1,flat
2.5,24261,10,100,1,1,flat
2.5,24262,29,100,1,1,flat
2.5,24263,32,100,1,1,flat
2.5,24264,10,100,1,1,flat
2.5,24265,33,100,1,1,flat
2.5,24266,46,100,1,1,flat
2.5,24267,36,100,1,1,flat
2.5,24268,30,100,1,1,flat
2.5,24269,15,100,1,1,flat
2.5,24270,29,100,1,1,flat
2.5,24271,28,100,1,1,flat
2.5,24272,14,100,1,1,flat
2.5,24273,14,100,1,1,flat
2.5,24274,21,100,1,1,flat
2.5,24275,5,100,1,1,flat
2.5,24276,19,100,1,1,flat
2.5,24277,18,100,1,1,flat
2.5,24278,40,100,1,1,flat
2.5,24279,59,100,1,1,flat
2.5,24280,13,100,1,1,flat
2.5,24281,23,100,1,1,flat
2.5,24282,19,100,1,1,flat
2.5,24283,15,100,1,1,flat
2.5,24284,16,100,1,1,flat
2.5,24285,15,100,1,1,flat
2.5,24286,22,100,1,1,flat
2.5,24287,59,100,1,1,flat
2.5,24288,43,100,1,1,flat
2.5,24289,27,100,1,1,flat
2.5,24290,26,100,1,1,flat
2.5,24291,25,100,1,1,flat
2.5,24292,23,100,1,1,flat
2.5,24293,40,100,1,1,flat
2.5,24294,42,100,1,1,flat
2.5,24295,46,100,1,1,flat
2.5,24296,33,100,1,1,flat
2.5,24297,30,100,1,1,flat
2.5,24298,9,100,1,1,flat
2.5,24299,39,100,1,1,flat
2.5,24300,27,100,1,1,flat
2.5,24301,52,100,1,1,flat
2.5,24302,14,100,1,1,flat
2.5,24303,21,100,1,1,flat
2.5,24304,6,100,1,1,flat
2.5,24305,56,100,1,1,flat
2.5,24306,38,100,1,1,flat
2.5,24307,17,100,1,1,flat
2.5,24308,24,100,1,1,flat
2.5,24309,41,100,1,1,flat
2.5,24310,21,100,1,1,flat
2.5,24311,18,100,1,1,flat
2.5,24312,25,100,1,1,flat
2.5,24313,48,100,1,1,flat
2.5,24314,25,100,1,1,flat
2.5,24315,43,100,1,1,flat
2.5,24316,18,100,1,1,flat
2.5,24317,21,100,1,1,flat
2.5,24318,25,100,1,1,flat
2.5,24319,33,100,1,1,flat
2.5,24320,47,100,1,1,flat
2.5,24321,38,100,1,1,flat
2.5,24322,18,100,1,1,flat
2.5,24323,11,100,1,1,flat
2.5,24324,19,100,1,1,flat
2.5,24325,25,100,1,1,flat
2.5,24326,25,100,1,1,flat
2.5,24327,8,100,1,1,flat
2.5,24328,32,100,1,1,flat
2.5,24329,23,100,1,1,flat
2.5,24330,6,100,1,1,flat
2.5,24331,28,100,1,1,flat
2.5,24332,16,100,1,1,flat
2.5,24333,51,100,1,1,flat
2.5,24334,19,100,1,1,flat
2.5,24335,13,100,1,1,flat
2.5,24336,27,100,1,1,flat
2.5,24337,28,100,1,1,flat
2.5,24338,56,100,1,1,flat
2.5,24339,40,100,1,1,flat
2.5,24340,20,100,1,1,flat
2.5,24341,37,100,1,1,flat
2.5,24342,28,100,1,1,flat
2.5,24343,36,100,1,1,flat
2.5,24344,36,100,1,1,flat
2.5,24345,19,100,1,1,flat
2.5,24346,30,100,1,1,flat
2.5,24347,24,100,1,1,flat
2.5,24348,17,100,1,1,flat
2.5,24349,52,100,1,1,flat
2.5,24350,29,100,1,1,flat
2.5,24351,35,100,1,1,flat
2.5,24352,51,100,1,1,flat
2.5,24353,31,100,1,1,flat
2.5,24354,37,100,1,1,flat
2.5,24355,19,100,1,1,flat
2.5,24356,22,100,1,1,flat
2.5,24357,38,100,1,1,flat
2.5,24358,18,100,1,1,flat
2.5,24359,18,100,1,1,flat
2.5,24360,14,100,1,1,flat
2.5,24361,21,100,1,1,flat
2.5,24362,28,100,1,1,flat
2.5,24363,18,100,1,1,flat
2.5,24364,14,100,1,1,flat
2.5,24365,45,100,1,1,flat
2.5,24366,31,100,1,1,flat
2.5,24367,18,100,1,1,flat
2.5,24368,16,100,1,1,flat
2.5,24369,36,100,1,1,flat
2.5,24370,32,100,1,1,flat
2.5,24371,26,100,1,1,flat
2.5,24372,38,100,1,1,flat
2.5,24373,39,100,1,1,flat
2.5,24374,9,100,1,1,flat
2.5,24375,34,100,1,1,flat
2.5,24376,24,100,1,1,flat
2.5,24377,29,100,1,1,flat
2.5,24378,38,100,1,1,flat
2.5,24379,30,100,1,1,flat
2.5,24380,32,100,1,1,flat
2.5,24381,38,100,1,1,flat
2.5,24382,34,100,1,1,flat
2.5,24383,28,100,1,1,flat
2.5,24384,47,100,1,1,flat
2.5,24385,58,100,1,1,flat
2.5,24386,11,100,1,1,flat
2.5,24387,18,100,1,1,flat
2.5,24388,20,100,1,1,flat
2.5,24389,10,100,1,1,flat
2.5,24390,19,100,1,1,flat
2.5,24391,40,100,1,1,flat
2.5,24392,29,100,1,1,flat
2.5,24393,26,100,1,1,flat
2.5,24394,34,100,1,1,flat
2.5,24395,21,100,1,1,flat
2.5,24396,43,100,1,1,flat
2.5,24397,15,100,1,1,flat
2.5,24398,65,100,1,1,flat
2.5,24399,59,100,1,1,flat
2.5,24400,21,100,1,1,flat
2.5,24401,14,100,1,1,flat
2.5,24402,22,100,1,1,flat
2.5,24403,12,100,1,1,flat
2.5,24404,45,100,1,1,flat
2.5,24405,29,100,1,1,flat
2.5,24406,12,100,1,1,flat
2.5,24407,39,100,1,1,flat
2.5,24408,42,100,1,1,flat
2.5,24409,41,100,1,1,flat
2.5,24410,48,100,1,1,flat
2.5,24411,44,100,1,1,flat
2.5,24412,20,100,1,1,flat
2.5,24413,19,100,1,1,flat
2.5,24414,11,100,1,1,flat
2.5,24415,7,100,1,1,flat
2.5,24416,40,100,1,1,flat
2.5,24417,29,100,1,1,flat
2.5,24418,23,100,1,1,flat
2.5,24419,29,100,1,1,flat
2.5,24420,32,100,1,1,flat
2.5,24421,29,100,1,1,flat
2.5,24422,42,100,1,1,flat
2.5,24423,29,100,1,1,flat
2.5,24424,32,100,1,1,flat
2.5,24425,21,100,1,1,flat
2.5,24426,20,100,1,1,flat
2.5,24427,14,100,1,1,flat
2.5,24428,28,100,1,1,flat
2.5,24429,27,100,1,1,flat
2.5,24430,54,100,1,1,flat
2.5,24431,37,100,1,1,flat
2.5,24432,52,100,1,1,flat
2.5,24433,18,100,1,1,flat
2.5,24434,9,100,1,1,flat
2.5,24435,36,100,1,1,flat
2.5,24436,26,100,1,1,flat
2.5,24437,29,100,1,1,flat
2.5,24438,13,100,1,1,flat
2.5,24439,22,100,1,1,flat
2.5,24440,32,100,1,1,flat
2.5,24441,27,100,1,1,flat
2.5,24442,49,100,1,1,flat
2.5,24443,31,100,1,1,flat
2.5,24444,8,100,1,1,flat
2.5,24445,33,100,1,1,flat
2.5,24446,18,100,1,1,flat
2.5,24447,16,100,1,1,flat
2.5,24448,42,100,1,1,flat
2.5,24449,46,100,1,1,flat
2.5,24450,24,100,1,1,flat
2.5,24451,58,100,1,1,flat
2.5,24452,24,100,1,1,flat
2.5,24453,33,100,1,1,flat
2.5,24454,16,100,1,1,flat
2.5,24455,41,100,1,1,flat
2.5,24456,40,100,1,1,flat
2.5,24457,24,100,1,1,flat
2.5,24458,57,100,1,1,flat
2.5,24459,13,100,1,1,flat
2.5,24460,11,100,1,1,flat
2.5,24461,15,100,1,1,flat
2.5,24462,36,100,1,1,flat
2.5,24463,36,100,1,1,flat
2.5,24464,50,100,1,1,flat
2.5,24465,8,100,1,1,flat
2.5,24466,19,100,1,1,flat
2.5,24467,19,100,1,1,flat
2.5,24468,58,100,1,1,flat
2.5,24469,39,100,1,1,flat
2.5,24470,50,100,1,1,flat
2.5,24471,39,100,1,1,flat
2.5,24472,42,100,1,1,flat
2.5,24473,25,100,1,1,flat
2.5,24474,25,100,1,1,flat
2.5,24475,13,100,1,1,flat
2.5,24476,16,100,1,1,flat
2.5,24477,26,100,1,1,flat
2.5,24478,48,100,1,1,flat
2.5,24479,45,100,1,1,flat
2.5,24480,34,100,1,1,flat
2.5,24481,62,100,1,1,flat
2.5,24482,17,100,1,1,flat
2.5,24483,28,100,1,1,flat
2.5,24484,12,100,1,1,flat
2.5,24485,11,100,1,1,flat
2.5,24486,23,100,1,1,flat
2.5,24487,22,100,1,1,flat
2.5,24488,39,100,1,1,flat
2.5,24489,36,100,1,1,flat
2.5,24490,5,100,1,1,flat
2.5,24491,22,100,1,1,flat
2.5,24492,58,100,1,1,flat
2.5,24493,29,100,1,1,flat
2.5,24494,15,100,1,1,flat
2.5,24495,38,100,1,1,flat
2.5,24496,70,100,1,1,flat
2.5,24497,45,100,1,1,flat
2.5,24498,26,100,1,1,flat
2.5,24499,22,100,1,1,flat
2.5,24500,9,100,1,1,flat
2.5,24501,29,100,1,1,flat
2.5,24502,10,100,1,1,flat
2.5,24503,38,100,1,1,flat
2.5,24504,31,100,1,1,flat
2.5,24505,20,100,1,1,flat
2.5,24506,23,100,1,1,flat
2.5,24507,31,100,1,1,flat
2.5,24508,22,100,1,1,flat
2.5,24509,47,100,1,1,flat
2.5,24510,29,100,1,1,flat
2.5,24511,21,100,1,1,flat
2.5,24512,5,100,1,1,flat
2.5,24513,18,100,1,1,flat
2.5,24514,24,100,1,1,flat
2.5,24515,25,100,1,1,flat
2.5,24516,26,100,1,1,flat
2.5,24517,24,100,1,1,flat
2.5,24518,23,100,1,1,flat
2.5,24519,35,100,1,1,flat
2.5,24520,16,100,1,1,flat
2.5,24521,11,100,1,1,flat
2.5,24522,30,100,1,1,flat
2.5,24523,12,100,1,1,flat
2.5,24524,23,100,1,1,flat
2.5,24525,45,100,1,1,flat
2.5,24526,11,100,1,1,flat
2.5,24527,12,100,1,1,flat
2.5,24528,32,100,1,1,flat
2.5,24529,20,100,1,1,flat
2.5,24530,21,100,1,1,flat
2.5,24531,22,100,1,1,flat
2.5,24532,15,100,1,1,flat
2.5,24533,38,100,1,1,flat
2.5,24534,57,100,1,1,flat
2.5,24535,26,100,1,1,flat
2.5,24536,19,100,1,1,flat
2.5,24537,30,100,1,1,flat
2.5,24538,18,100,1,1,flat
2.5,24539,50,100,1,1,flat
2.5,24540,18,100,1,1,flat
2.5,24541,22,100,1,1,flat
2.5,24542,30,100,1,1,flat
2.5,24543,23,100,1,1,flat
2.5,24544,26,100,1,1,flat
2.5,24545,26,100,1,1,flat
2.5,24546,45,100,1,1,flat
2.5,24547,21,100,1,1,flat
2.5,24548,32,100,1,1,flat
2.5,24549,18,100,1,1,flat
2.5,24550,43,100,1,1,flat
2.5,24551,15,100,1,1,flat
2.5,24552,30,100,1,1,flat
2.5,24553,38,100,1,1,flat
2.5,24554,40,100,1,1,flat
2.5,24555,22,100,1,1,flat
2.5,24556,42,100,1,1,flat
2.5,24557,37,100,1,1,flat
2.5,24558,28,100,1,1,flat
2.5,24559,39,100,1,1,flat
2.5,24560,11,100,1,1,flat
2.5,24561,8,100,1,1,flat
2.5,24562,42,100,1,1,flat
2.5,24563,75,100,1,1,flat
2.5,24564,22,100,1,1,flat
2.5,24565,17,100,1,1,flat
2.5,24566,16,100,1,1,flat
2.5,24567,24,100,1,1,flat
2.5,24568,29,100,1,1,flat
2.5,24569,36,100,1,1,flat
2.5,24570,28,100,1,1,flat
2.5,24571,39,100,1,1,flat
2.5,24572,27,100,1,1,flat
2.5,24573,66,100,1,1,flat
2.5,24574,20,100,1,1,flat
2.5,24575,27,100,1,1,flat
2.5,24576,19,100,1,1,flat
2.5,24577,29,100,1,1,flat
2.5,24578,22,100,1,1,flat
2.5,24579,21,100,1,1,flat
2.5,24580,20,100,1,1,flat
2.5,24581,30,100,1,1,flat
2.5,24582,45,100,1,1,flat
2.5,24583,38,100,1,1,flat
